age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,blue-collar,married,secondary,no,7.045776576879511,yes,no,cellular,20,apr,4.795790545596741,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,6.267200548541362,no,yes,cellular,20,apr,4.718498871295094,1,-1,0,unknown,yes
27,student,single,secondary,no,5.087596335232384,no,no,telephone,20,apr,4.7535901911063645,1,-1,0,unknown,no
32,admin.,single,secondary,no,5.700443573390687,yes,no,cellular,20,apr,5.176149732573829,2,348,2,failure,no
43,blue-collar,married,primary,no,7.545389749611823,yes,no,cellular,20,apr,5.934894195619588,1,-1,0,unknown,no
54,unemployed,divorced,secondary,no,5.733341276897746,no,no,cellular,20,apr,5.484796933490655,1,-1,0,unknown,yes
36,management,single,tertiary,no,6.723832440821209,yes,no,cellular,20,apr,5.4680601411351315,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,8.374015421739909,no,no,cellular,20,apr,5.093750200806762,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,5.318119993844216,yes,no,cellular,20,apr,3.332204510175204,5,-1,0,unknown,no
44,services,married,secondary,no,7.5953872788539725,yes,yes,cellular,20,apr,4.663439094112067,2,-1,0,unknown,no
48,admin.,married,secondary,no,6.966024187106113,yes,no,cellular,20,apr,4.465908118654584,2,318,3,failure,no
40,services,married,secondary,no,7.952615111651,yes,no,cellular,20,apr,5.407171771460119,1,305,1,success,no
38,technician,single,secondary,no,3.332204510175204,yes,yes,cellular,20,apr,4.875197323201151,3,-1,0,unknown,no
25,student,single,secondary,no,5.765191102784844,yes,no,cellular,20,apr,3.871201010907891,3,-1,0,unknown,no
69,retired,married,tertiary,no,6.159095388491933,no,no,cellular,20,apr,5.808142489980444,1,-1,0,unknown,no
32,management,single,tertiary,no,7.5126175446745105,yes,no,cellular,20,apr,4.454347296253507,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,7.711996507047669,yes,no,cellular,20,apr,6.037870919922137,2,151,2,failure,no
29,services,married,secondary,no,5.908082938168931,yes,no,cellular,20,apr,2.772588722239781,5,-1,0,unknown,no
47,housemaid,married,primary,no,7.465655310134056,yes,no,cellular,20,apr,5.783825182329737,1,-1,0,unknown,no
36,management,single,tertiary,no,2.995732273553991,yes,no,cellular,20,apr,6.641182169740591,2,150,3,other,no
35,technician,married,tertiary,no,6.555356891810665,no,no,cellular,20,apr,5.1298987149230735,1,-1,0,unknown,no
30,technician,married,secondary,no,5.476463551931511,yes,no,cellular,20,apr,4.060443010546419,3,150,10,failure,no
73,retired,married,primary,no,5.53338948872752,no,no,cellular,20,apr,5.84354441703136,1,-1,0,unknown,yes
30,admin.,married,secondary,no,5.7430031878094825,yes,no,cellular,20,apr,6.16541785423142,3,-1,0,unknown,no
37,management,married,secondary,no,5.402677381872279,yes,no,cellular,20,apr,4.74493212836325,2,-1,0,unknown,no
54,blue-collar,married,primary,no,6.07073772800249,yes,no,cellular,20,apr,5.529429087511423,5,-1,0,unknown,no
33,management,single,tertiary,no,8.825706773447951,no,no,cellular,20,apr,5.093750200806762,1,-1,0,unknown,yes
32,technician,single,tertiary,no,7.174724309836376,no,no,cellular,20,apr,6.248042874508429,1,-1,0,unknown,no
39,management,married,secondary,no,6.942156705699469,yes,no,cellular,20,apr,6.077642243349034,1,-1,0,unknown,no
32,technician,married,secondary,no,7.101675971619444,yes,no,cellular,20,apr,3.970291913552122,1,-1,0,unknown,no
45,unemployed,divorced,primary,no,6.6293632534374485,no,no,cellular,20,apr,4.634728988229636,1,325,4,failure,no
37,blue-collar,married,secondary,no,6.2324480165505225,yes,no,cellular,20,apr,5.147494476813453,1,-1,0,unknown,no
58,services,single,secondary,no,7.265429723253953,yes,no,cellular,20,apr,6.7580945044277305,6,321,5,failure,no
37,technician,married,secondary,no,5.575949103146316,yes,yes,cellular,20,apr,6.025865973825314,2,285,1,failure,no
31,admin.,married,secondary,no,7.140453043101158,yes,no,cellular,20,apr,4.30406509320417,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,8.264620829411216,yes,no,cellular,20,apr,3.332204510175204,5,-1,0,unknown,no
35,blue-collar,single,secondary,no,5.986452005284438,yes,no,cellular,20,apr,5.288267030694535,1,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,4.59511985013459,yes,yes,cellular,20,apr,5.973809611869261,3,-1,0,unknown,no
37,blue-collar,married,primary,no,5.521460917862246,yes,no,cellular,20,apr,5.476463551931511,3,347,1,failure,no
33,services,single,secondary,no,5.231108616854587,yes,no,cellular,20,apr,5.123963979403259,3,326,1,failure,no
28,unemployed,married,secondary,no,5.680172609017068,yes,no,cellular,20,apr,5.438079308923196,1,329,3,failure,no
44,blue-collar,married,unknown,no,8.12355783506165,yes,no,cellular,20,apr,3.871201010907891,2,342,1,failure,no
44,blue-collar,married,primary,no,4.90527477843843,yes,no,cellular,20,apr,5.541263545158426,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,6.1779441140506,no,no,cellular,20,apr,5.123963979403259,2,-1,0,unknown,no
43,self-employed,married,secondary,no,8.624072553043334,no,no,cellular,20,apr,3.8066624897703196,5,154,2,failure,no
64,retired,married,secondary,no,6.3473892096560105,yes,no,cellular,20,apr,7.259819610363186,2,-1,0,unknown,yes
42,technician,married,secondary,no,5.811140992976701,yes,no,cellular,20,apr,2.8903717578961645,5,335,9,other,no
38,management,single,tertiary,no,7.400620577371135,yes,no,cellular,20,apr,5.0106352940962555,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,7.094234845924755,yes,no,cellular,20,apr,3.8066624897703196,4,153,1,failure,no
51,entrepreneur,married,tertiary,no,4.418840607796598,no,no,cellular,20,apr,5.58724865840025,2,-1,0,unknown,yes
34,blue-collar,single,secondary,no,5.926926025970411,yes,no,cellular,20,apr,4.007333185232471,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,5.793013608384144,yes,no,cellular,20,apr,4.276666119016055,1,264,9,failure,no
45,admin.,married,unknown,no,9.515027043243787,yes,no,telephone,20,apr,2.772588722239781,12,-1,0,unknown,no
49,technician,married,tertiary,no,7.8674885686991285,no,no,cellular,20,apr,5.267858159063328,2,-1,0,unknown,yes
40,blue-collar,married,primary,no,6.175867270105761,yes,no,cellular,20,apr,5.429345628954441,3,347,1,failure,no
30,technician,single,secondary,no,9.085457189829492,yes,no,cellular,20,apr,4.499809670330265,3,151,3,other,no
45,management,married,tertiary,no,9.953419921284338,yes,no,cellular,20,apr,4.290459441148391,4,-1,0,unknown,no
32,management,single,tertiary,no,6.70808408385307,yes,no,cellular,20,apr,4.736198448394496,2,-1,0,unknown,yes
34,technician,single,secondary,no,7.29776828253138,yes,no,cellular,20,apr,5.4510384535657,3,-1,0,unknown,no
53,blue-collar,married,primary,no,5.869296913133774,no,no,cellular,20,apr,6.030685260261263,2,-1,0,unknown,no
33,unemployed,married,primary,no,6.352629396319567,yes,no,cellular,20,apr,5.811140992976701,2,-1,0,unknown,no
35,blue-collar,single,primary,no,7.152268856032539,yes,no,cellular,20,apr,4.962844630259907,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,6.61338421837956,yes,no,cellular,20,apr,5.991464547107982,5,332,4,failure,no
31,technician,single,secondary,no,1.3862943611198906,yes,no,cellular,20,apr,5.147494476813453,3,-1,0,unknown,no
39,management,single,tertiary,no,7.7651449029361315,yes,no,cellular,20,apr,4.1588830833596715,3,273,1,failure,no
21,student,single,primary,no,8.15248607578024,no,no,cellular,20,apr,4.189654742026425,3,-1,0,unknown,no
45,services,single,secondary,no,7.471363088187097,yes,no,cellular,20,apr,6.917705609835305,3,326,1,other,no
33,technician,married,secondary,no,7.584773077612199,yes,no,cellular,20,apr,7.504942068396171,3,-1,0,unknown,yes
33,technician,married,secondary,no,8.474285690404962,yes,no,cellular,20,apr,4.919980925828125,1,272,2,failure,no
53,management,married,secondary,no,4.499809670330265,yes,no,telephone,20,apr,4.204692619390966,5,-1,0,unknown,no
26,services,single,secondary,no,4.912654885736052,no,no,cellular,20,apr,4.787491742782046,1,-1,0,unknown,yes
32,technician,single,secondary,no,7.598399329323964,yes,no,cellular,20,apr,4.795790545596741,1,-1,0,unknown,yes
34,management,married,tertiary,no,7.485491608030754,yes,no,cellular,20,apr,2.833213344056216,6,25,7,other,no
37,management,single,tertiary,no,4.276666119016055,yes,yes,cellular,20,apr,6.785587645007929,5,150,7,failure,yes
48,technician,married,secondary,no,7.65491704784832,no,no,cellular,20,apr,4.5217885770490405,1,-1,0,unknown,no
37,services,married,secondary,no,4.969813299576001,yes,no,cellular,20,apr,6.584791392385716,2,-1,0,unknown,no
38,management,married,tertiary,no,8.889446165318288,yes,no,cellular,20,apr,6.016157159698354,2,-1,0,unknown,no
36,management,married,tertiary,no,5.8289456176102075,yes,no,cellular,20,apr,4.219507705176107,2,-1,0,unknown,no
35,blue-collar,single,tertiary,no,6.918695219020472,yes,no,cellular,20,apr,3.58351893845611,2,349,1,failure,no
29,management,single,tertiary,no,7.064759027791802,no,no,cellular,20,apr,6.115892125483034,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,6.156978985585555,yes,no,cellular,20,apr,4.060443010546419,2,342,2,failure,no
40,blue-collar,single,primary,no,7.333023014386481,yes,no,cellular,20,apr,2.0794415416798357,3,315,1,failure,no
58,services,divorced,secondary,no,6.6052979209482015,yes,no,cellular,20,apr,5.717027701406222,7,335,5,failure,no
27,services,single,secondary,no,5.8377304471659395,yes,no,cellular,20,apr,5.641907070938114,2,320,1,other,no
37,management,married,tertiary,no,6.192362489474872,yes,yes,cellular,20,apr,2.4849066497880004,2,-1,0,unknown,no
37,technician,divorced,secondary,no,6.4457198193855785,yes,no,cellular,20,apr,3.332204510175204,2,-1,0,unknown,no
48,admin.,single,secondary,no,8.169336395928386,yes,no,cellular,20,apr,4.394449154672439,2,287,6,failure,no
53,retired,married,secondary,no,5.863631175598097,yes,no,telephone,20,apr,4.060443010546419,5,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,9.179674957665297,yes,no,cellular,20,apr,5.241747015059643,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,5.25227342804663,yes,no,cellular,20,apr,5.993961427306569,2,-1,0,unknown,no
36,admin.,married,secondary,no,6.042632833682381,yes,no,cellular,20,apr,5.5053315359323625,2,334,3,other,no
33,blue-collar,married,primary,no,6.90975328164481,yes,no,cellular,20,apr,4.5217885770490405,2,325,4,failure,no
52,blue-collar,married,secondary,no,7.272398392570047,yes,no,cellular,20,apr,5.598421958998375,2,325,1,failure,no
45,services,married,primary,no,7.785720896534624,yes,yes,cellular,20,apr,4.68213122712422,2,-1,0,unknown,no
34,admin.,married,secondary,no,8.001019961323651,yes,no,cellular,20,apr,2.3978952727983707,3,-1,0,unknown,no
42,blue-collar,married,primary,no,7.589841512182657,yes,no,cellular,20,apr,4.219507705176107,4,-1,0,unknown,no
41,blue-collar,divorced,primary,no,5.652489180268651,yes,no,cellular,20,apr,7.148345743900068,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,6.455198563340122,yes,no,cellular,20,apr,4.51085950651685,2,-1,0,unknown,no
60,retired,married,tertiary,no,7.693481640835175,yes,no,telephone,20,apr,3.4339872044851463,3,263,9,failure,no
29,blue-collar,divorced,secondary,no,3.5263605246161616,yes,no,cellular,20,apr,4.465908118654584,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,6.282266746896006,yes,no,cellular,20,apr,4.48863636973214,3,-1,0,unknown,no
28,technician,married,tertiary,no,7.981049759665957,yes,no,cellular,20,apr,4.394449154672439,4,-1,0,unknown,no
38,management,married,tertiary,no,4.330733340286331,yes,no,cellular,20,apr,5.117993812416755,2,287,3,failure,no
39,self-employed,single,tertiary,no,7.739794458408701,yes,yes,cellular,20,apr,2.5649493574615367,2,319,18,other,no
35,blue-collar,single,secondary,no,5.384495062789089,yes,no,cellular,20,apr,4.532599493153256,4,-1,0,unknown,no
48,services,married,secondary,no,4.7535901911063645,yes,no,telephone,20,apr,4.248495242049359,4,-1,0,unknown,no
28,technician,married,tertiary,no,5.081404364984463,yes,no,cellular,20,apr,5.5909869805108565,2,-1,0,unknown,no
28,admin.,married,secondary,no,3.8918202981106265,yes,no,cellular,20,apr,2.833213344056216,3,-1,0,unknown,no
49,management,married,tertiary,no,6.401917196727186,yes,no,cellular,20,apr,6.380122536899765,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,5.746203190540153,yes,no,cellular,20,apr,5.147494476813453,2,343,3,other,no
28,blue-collar,married,secondary,no,7.430707082545968,yes,no,cellular,20,apr,4.795790545596741,2,-1,0,unknown,no
46,blue-collar,married,primary,no,6.376726947898627,yes,no,cellular,20,apr,5.517452896464707,3,237,4,failure,no
35,technician,single,secondary,no,5.8664680569332965,yes,no,cellular,20,apr,2.0794415416798357,3,-1,0,unknown,no
33,management,married,secondary,no,8.303999970955196,yes,no,cellular,20,apr,4.882801922586371,2,-1,0,unknown,no
41,blue-collar,married,primary,no,6.1070228877422545,yes,no,cellular,20,apr,2.302585092994046,6,-1,0,unknown,no
34,blue-collar,married,secondary,no,5.7745515455444085,yes,no,cellular,20,apr,2.302585092994046,3,-1,0,unknown,no
45,blue-collar,married,primary,no,6.51471269087253,yes,no,cellular,20,apr,6.7912214627261855,2,-1,0,unknown,no
22,technician,single,secondary,no,6.7912214627261855,yes,no,cellular,20,apr,5.683579767338681,2,-1,0,unknown,no
30,technician,single,secondary,no,8.105609402299896,yes,no,telephone,20,apr,6.280395838960195,3,319,3,failure,no
33,services,divorced,secondary,no,7.765569081097317,yes,no,cellular,20,apr,6.270988431858299,3,-1,0,unknown,no
38,technician,divorced,tertiary,no,5.717027701406222,yes,no,cellular,20,apr,2.0794415416798357,2,-1,0,unknown,no
32,services,single,secondary,no,3.871201010907891,yes,no,cellular,20,apr,2.0794415416798357,3,-1,0,unknown,no
36,admin.,married,secondary,no,5.087596335232384,yes,yes,cellular,20,apr,5.8289456176102075,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,6.26530121273771,yes,no,cellular,20,apr,5.288267030694535,3,-1,0,unknown,no
48,unemployed,married,secondary,no,8.097730573664219,yes,yes,cellular,20,apr,5.488937726156687,2,307,1,failure,no
38,services,married,secondary,no,5.958424693029782,yes,no,cellular,20,apr,2.302585092994046,3,-1,0,unknown,no
37,technician,single,secondary,no,6.091309882077698,yes,no,cellular,20,apr,3.9318256327243257,4,349,1,other,no
40,management,married,tertiary,no,5.950642552587727,no,no,cellular,20,apr,5.298317366548036,3,327,2,failure,no
37,blue-collar,married,secondary,no,4.02535169073515,yes,no,cellular,20,apr,3.828641396489095,2,285,1,failure,no
29,management,single,tertiary,no,9.389991700214258,yes,no,cellular,20,apr,5.484796933490655,2,-1,0,unknown,no
40,management,single,tertiary,no,6.63200177739563,yes,no,telephone,20,apr,3.4657359027997265,2,266,5,failure,no
35,self-employed,married,secondary,no,7.923710333969238,yes,no,cellular,20,apr,6.525029657843462,3,154,1,other,no
45,services,single,secondary,no,5.713732805509369,yes,no,cellular,20,apr,4.700480365792417,3,-1,0,unknown,no
30,management,single,tertiary,no,5.616771097666572,yes,no,cellular,20,apr,3.9512437185814275,2,-1,0,unknown,no
34,technician,single,tertiary,no,6.1779441140506,yes,no,cellular,20,apr,4.23410650459726,3,-1,0,unknown,no
53,blue-collar,married,primary,no,8.474911799159631,yes,no,telephone,20,apr,3.258096538021482,4,150,5,failure,no
34,management,divorced,tertiary,no,7.731492029245684,yes,yes,cellular,20,apr,4.927253685157205,2,150,4,other,no
55,admin.,married,secondary,no,6.212606095751519,yes,yes,cellular,20,apr,4.820281565605037,4,150,1,other,no
32,entrepreneur,married,tertiary,no,5.638354669333745,yes,no,telephone,20,apr,2.8903717578961645,5,349,2,failure,no
32,blue-collar,married,secondary,no,6.856461984594587,yes,yes,cellular,20,apr,5.389071729816501,4,-1,0,unknown,no
35,services,single,secondary,no,6.025865973825314,yes,no,cellular,20,apr,2.3978952727983707,5,319,2,other,no
42,blue-collar,married,primary,no,6.309918278226516,yes,no,cellular,20,apr,4.330733340286331,6,-1,0,unknown,no
57,admin.,married,secondary,no,7.643482907077201,yes,no,cellular,20,apr,4.941642422609304,4,343,1,failure,no
37,blue-collar,married,secondary,no,6.222576268071369,yes,no,cellular,20,apr,4.465908118654584,2,347,2,failure,no
34,blue-collar,married,primary,no,9.670356794688852,yes,no,cellular,20,apr,6.0473721790462776,5,-1,0,unknown,no
46,admin.,single,secondary,no,6.39024066706535,yes,no,cellular,20,apr,4.927253685157205,3,-1,0,unknown,no
41,management,married,tertiary,no,9.0940312495758,yes,no,cellular,20,apr,2.772588722239781,3,249,5,failure,no
23,blue-collar,single,secondary,no,5.327876168789581,yes,no,cellular,20,apr,4.7535901911063645,3,-1,0,unknown,no
27,admin.,married,primary,no,5.978885764901122,yes,no,cellular,20,apr,4.804021044733257,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,7.772331575169614,no,no,cellular,20,apr,5.755742213586912,2,264,2,failure,no
27,blue-collar,single,secondary,no,5.030437921392435,yes,no,cellular,20,apr,5.288267030694535,3,346,1,failure,no
50,services,married,secondary,no,7.791522819150732,yes,no,cellular,20,apr,4.624972813284271,6,235,13,failure,no
43,blue-collar,divorced,secondary,no,6.380122536899765,yes,yes,cellular,20,apr,5.723585101952381,2,-1,0,unknown,no
32,management,married,tertiary,no,7.428333194190806,yes,yes,cellular,20,apr,4.276666119016055,2,-1,0,unknown,no
32,technician,married,unknown,no,6.061456918928017,yes,no,cellular,20,apr,3.4339872044851463,3,153,2,other,no
28,technician,married,secondary,no,8.868131713503033,yes,no,cellular,20,apr,5.049856007249537,3,325,9,failure,no
35,technician,single,secondary,no,7.822444729489319,yes,no,cellular,20,apr,2.1972245773362196,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,6.434546518787453,yes,no,cellular,20,apr,6.289715570908998,4,-1,0,unknown,no
38,technician,married,secondary,no,6.236369590203704,yes,no,cellular,20,apr,5.247024072160486,2,342,4,failure,no
54,blue-collar,married,primary,no,6.192362489474872,yes,yes,cellular,20,apr,5.634789603169249,4,287,3,other,no
